,Date,Open,High,Low,Close,Volume,% Change,-% Days,+% Days,RSI,Low_14,High-14,K %,R %,MACD,MACD_EMA,Price ROC,Prediction
3019,1991-12-10,378.26001,379.570007,376.640015,377.899994,192920000.0,-0.3600160000000301,0.3600160000000301,0.0,41.98765038313456,371.359985,382.390015,59.29275804326907,-40.707241956730925,2.618219636630954,2.6216005180337945,-0.00015873902378205074,-1.0
3020,1991-12-11,377.899994,379.420013,374.77999900000003,377.700012,207430000.0,-0.19998199999997723,0.19998199999997723,0.0,41.31077541938251,371.359985,382.390015,57.4796895384692,-42.5203104615308,2.5627185725833215,2.6098241289437,0.0030541071216287907,-1.0
3021,1991-12-12,377.700012,381.619995,377.700012,381.549988,192950000.0,3.8499759999999696,0.0,3.8499759999999696,56.78572207554085,371.359985,382.390015,92.38418209197962,-7.615817908020374,2.1829094702943053,2.524441197213821,0.01687006818168002,1.0
3022,1991-12-13,381.549988,385.040009,381.549988,384.47000099999997,194470000.0,2.920012999999983,0.0,2.920012999999983,64.88790738538597,371.359985,385.040009,95.83328216383225,-4.166717836167757,1.6275262651357707,2.345058210798211,0.008049310561866418,1.0
3023,1991-12-16,384.480011,385.839996,384.369995,384.459991,173080000.0,-0.010009999999965657,0.010009999999965657,0.0,64.83982190890023,371.359985,385.839996,90.46958596923729,-9.53041403076271,1.1746481839985563,2.11097620543828,0.009187316470721019,-1.0
3024,1991-12-17,384.459991,385.049988,382.600006,382.73999,191310000.0,-1.7200010000000248,1.7200010000000248,0.0,56.533670100033035,371.359985,385.839996,78.59113504817083,-21.40886495182918,0.9436509274494824,1.8775111498405206,0.007024976848541531,-1.0
3025,1991-12-18,382.73999,383.51001,380.880005,383.480011,192410000.0,0.7400210000000129,0.0,0.7400210000000129,59.13262107377251,371.359985,385.839996,83.70177343097325,-16.298226569026752,0.6928832999258816,1.6405855798575926,0.016137141307249525,1.0
3026,1991-12-19,383.459991,383.459991,380.640015,382.519989,199330000.0,-0.9600219999999808,0.9600219999999808,0.0,54.27493469081977,371.359985,385.839996,77.07179227971596,-22.928207720284036,0.5650997820664543,1.425488420299365,0.00902132140826195,-1.0
3027,1991-12-20,382.519989,388.23999,382.519989,387.040009,316140000.0,4.520019999999988,0.0,4.520019999999988,68.38440658371826,374.77999900000003,388.23999,91.08483059164018,-8.915169408359818,0.09797321072846898,1.159985378385186,0.023211544355428826,1.0
3028,1991-12-23,387.049988,397.440002,386.959991,396.820007,228900000.0,9.779997999999978,0.0,9.779997999999978,82.14187633528832,374.77999900000003,397.440002,97.26392357494385,-2.7360764250561584,-1.0492964301856205,0.7181290166710245,0.050066190263024835,1.0
3029,1991-12-24,396.820007,401.790009,396.820007,399.329987,162640000.0,2.5099800000000414,0.0,2.5099800000000414,84.18038491129559,374.77999900000003,401.790009,90.89218404584084,-9.107815954159157,-2.136422941668968,0.14721862500302582,0.057267604746594536,1.0
3030,1991-12-26,399.329987,404.920013,399.309998,404.839996,149230000.0,5.510008999999968,0.0,5.510008999999968,87.72854198033986,374.77999900000003,404.920013,99.73451571721235,-0.2654842827876528,-3.4033584142936206,-0.5628967828563037,0.06104051561390689,1.0
3031,1991-12-27,404.839996,406.579987,404.589996,406.459991,157950000.0,1.6199950000000172,0.0,1.6199950000000172,88.59623194126728,374.77999900000003,406.579987,99.62265394565553,-0.3773460543444693,-4.4864173354179115,-1.3476008933686257,0.05719559378574246,1.0
3032,1991-12-30,406.48999,415.140015,406.48999,415.140015,245600000.0,8.680024000000003,0.0,8.680024000000003,92.06497351788691,374.77999900000003,415.140015,100.0,-0.0,-5.976264076065945,-2.27333352990809,0.07980030358997747,1.0
3033,1991-12-31,415.140015,418.320007,412.730011,417.089996,247080000.0,1.9499809999999798,0.0,1.9499809999999798,92.64489575634626,374.77999900000003,418.320007,97.17498673863359,-2.825013261366401,-7.230971384823647,-3.264861100891202,0.08974762736446751,1.0
3034,1992-01-02,417.02999900000003,417.269989,411.040009,417.26001,207570000.0,0.1700140000000374,0.0,0.1700140000000374,92.69857804737441,377.700012,418.320007,97.39045511945544,-2.6095448805445547,-8.145162314650065,-4.240921343642976,0.08808803074744898,1.0
3035,1992-01-03,417.269989,419.790009,416.160004,419.339996,224270000.0,2.0799859999999626,0.0,2.0799859999999626,93.38058023175516,380.640015,419.790009,98.85054133086199,-1.149458669138015,-8.934511216198985,-5.1796393181541776,0.09625642596157236,1.0
3036,1992-01-06,419.309998,419.44000199999994,416.920013,417.959991,251210000.0,-1.3800049999999828,1.3800049999999828,0.0,87.1488568405527,380.640015,419.790009,95.32562380469332,-4.674376195306686,-9.341043304692448,-6.011920115461832,0.07988833526510186,-1.0
3037,1992-01-07,417.959991,417.959991,415.200012,417.399994,252780000.0,-0.5599970000000098,0.5599970000000098,0.0,84.50825052188905,380.640015,419.790009,93.89523533515738,-6.1047646648426195,-9.508428589925757,-6.711221810354618,0.051862271652044045,-1.0
3038,1992-01-08,417.359985,420.23001100000005,415.019989,418.100006,290750000.0,0.7000120000000152,0.0,0.7000120000000152,85.1569346249584,380.640015,420.23001100000005,94.61984032531845,-5.380159674681547,-9.5870541599528,-7.286388280274255,0.04700378035972541,1.0
3039,1992-01-09,418.089996,420.5,415.850006,417.609985,292350000.0,-0.4900210000000129,0.4900210000000129,0.0,82.37104144142967,380.640015,420.5,92.74958332272327,-7.250416677276737,-9.50031121726795,-7.729172867672994,0.031543298898758065,-1.0
3040,1992-01-10,417.619995,417.619995,413.309998,415.100006,236130000.0,-2.509978999999987,2.509978999999987,0.0,69.02495649173804,382.519989,420.5,85.78201043701648,-14.21798956298352,-9.123858322375042,-8.008109958613405,0.021256741601413776,-1.0
3041,1992-01-13,415.049988,415.359985,413.540009,414.339996,200270000.0,-0.7600100000000225,0.7600100000000225,0.0,65.32694060014867,386.959991,420.5,81.63386300820606,-18.366136991793937,-8.664313423842202,-8.139350651659164,-0.0019271064486521272,-1.0
3042,1992-01-14,414.339996,420.44000199999994,414.320007,420.44000199999994,265900000.0,6.100005999999951,0.0,6.100005999999951,76.82529532127631,396.820007,420.5,99.74662999266907,-0.2533700073309317,-8.692142675147181,-8.249909056356767,0.00803185411332663,1.0
3043,1992-01-15,420.450012,421.17999299999997,418.790009,420.76998899999995,314830000.0,0.3299870000000169,0.0,0.3299870000000169,77.29526989013704,399.309998,421.17999299999997,98.1252670611035,-1.8747329388964913,-8.641214211922886,-8.32817008746999,0.008411970751762032,1.0
3044,1992-01-16,420.76998899999995,420.85000599999995,415.369995,418.209991,336240000.0,-2.5599979999999505,2.5599979999999505,0.0,65.41958567800654,404.589996,421.17999299999997,82.09763389348433,-17.902366106515682,-8.29862125399029,-8.32226032077405,-0.002694722685121609,-1.0
3045,1992-01-17,418.200012,419.450012,416.0,418.859985,287370000.0,0.6499939999999924,0.0,0.6499939999999924,66.90905814525655,406.48999,421.17999299999997,84.20689226544083,-15.793107734559172,-7.987488158698454,-8.255305888358931,0.0021533017977310998,1.0
3046,1992-01-20,418.859985,418.859985,415.799988,416.359985,180900000.0,-2.5,2.5,0.0,56.171679588012196,411.040009,421.17999299999997,52.46532933385312,-47.53467066614688,-7.453267207587146,-8.094898152204575,-0.002491636355893223,-1.0
3047,1992-01-21,416.359985,416.390015,411.320007,412.640015,218750000.0,-3.7199699999999893,3.7199699999999893,0.0,44.038093120603634,411.040009,421.17999299999997,15.779176771876685,-84.22082322812332,-6.653030767741143,-7.806524675311889,-0.013059055062534464,-1.0
3048,1992-01-22,412.649994,418.130005,412.48999,418.130005,228140000.0,5.4899899999999775,0.0,5.4899899999999775,59.08720705314121,411.320007,421.17999299999997,69.06701490245537,-30.932985097544634,-6.388194801847646,-7.52285870061904,0.001245228846719293,1.0
3049,1992-01-23,418.130005,419.77999900000003,414.359985,414.959991,234580000.0,-3.1700139999999806,3.1700139999999806,0.0,50.109314195823686,411.320007,421.17999299999997,36.91672584524998,-63.08327415475002,-5.855023685528295,-7.189291697600892,-0.00033730425915723394,-1.0
3050,1992-01-24,414.959991,417.269989,414.290009,415.480011,213630000.0,0.5200199999999882,0.0,0.5200199999999882,51.50405390525139,411.320007,421.17999299999997,42.190769844906654,-57.80923015509334,-5.412056187722271,-6.833844595625169,0.0027513998431374365,1.0
3051,1992-01-27,415.440002,416.839996,414.480011,414.98999,190970000.0,-0.4900210000000129,0.4900210000000129,0.0,49.9847190559092,411.320007,421.17999299999997,37.2209757701482,-62.7790242298518,-4.964236032031181,-6.459922882906372,-0.01296263907828632,-1.0
3052,1992-01-28,414.980011,416.410004,414.540009,414.959991,218400000.0,-0.02999899999997524,0.02999899999997524,0.0,49.8807784365134,411.320007,421.17999299999997,36.91672584524998,-63.08327415475002,-4.554414211680239,-6.078821148661146,-0.013808014240293098,-1.0
3053,1992-01-29,414.959991,417.829987,409.170013,410.339996,248940000.0,-4.619995000000017,4.619995000000017,0.0,36.422252853460506,409.170013,421.17999299999997,9.741756439228071,-90.25824356077193,-3.8128799739502597,-5.625632913718969,-0.018818285477067986,-1.0
3054,1992-01-30,410.339996,412.170013,409.26001,411.619995,194680000.0,1.279999000000032,0.0,1.279999000000032,41.47065515797082,409.170013,421.17999299999997,20.399551040052,-79.600448959948,-3.2905624147721255,-5.158618813929601,-0.017284988443095117,1.0
3055,1992-01-31,411.649994,412.630005,408.640015,408.77999900000003,197620000.0,-2.839995999999985,2.839995999999985,0.0,34.46453944824208,408.640015,421.17999299999997,1.1163017989347923,-98.8836982010652,-2.6172875816293413,-4.650352567469549,-0.01820536620491986,-1.0
3056,1992-02-03,408.790009,409.950012,407.450012,409.52999900000003,185290000.0,0.75,0.0,0.75,37.67305178524352,407.450012,421.17999299999997,15.149234365291722,-84.85076563470828,-2.1197954749604264,-4.144241148967724,-0.007536874483682787,1.0
3057,1992-02-04,409.600006,413.850006,409.27999900000003,413.850006,233680000.0,4.3200069999999755,0.0,4.3200069999999755,52.97448236744273,407.450012,420.85000599999995,47.76117063933031,-52.23882936066969,-2.0504811865451984,-3.7254891564832193,-0.010236048474923432,1.0
3058,1992-02-05,413.880005,416.170013,413.179993,413.839996,262440000.0,-0.010010000000022501,0.010010000000022501,0.0,52.93973391547844,407.450012,419.77999900000003,51.82474239429418,-48.175257605705816,-1.9720092946353702,-3.3747931841136496,-0.002699043339819296,-1.0
3059,1992-02-06,413.869995,414.549988,411.929993,413.820007,242050000.0,-0.019989000000009582,0.019989000000009582,0.0,52.85984261276666,407.450012,419.77999900000003,51.66262543504671,-48.3373745649533,-1.8864608631430997,-3.07712671991954,-0.0039953883605726714,-1.0
3060,1992-02-07,413.820007,415.290009,408.040009,411.089996,231120000.0,-2.7300109999999904,2.7300109999999904,0.0,42.704159088006605,407.450012,419.77999900000003,29.521393655970318,-70.47860634402969,-1.5801589539894394,-2.77773316673352,-0.009397802583141823,-1.0
3061,1992-02-10,411.070007,413.769989,411.070007,413.769989,184410000.0,2.6799930000000245,0.0,2.6799930000000245,52.944431060949235,407.450012,419.77999900000003,51.25696401788571,-48.74303598211429,-1.5359599316725507,-2.5293785197213263,-0.002867751170738786,1.0
3062,1992-02-11,413.769989,414.380005,412.23999,413.76001,200130000.0,-0.009978999999987082,0.009978999999987082,0.0,52.90380763058996,407.450012,419.77999900000003,51.176031248045916,-48.82396875195409,-1.483031205564771,-2.3201090568900153,0.008334586034357772,-1.0
3063,1992-02-12,413.769989,418.079987,413.359985,417.130005,237630000.0,3.3699949999999603,0.0,3.3699949999999603,63.743795311112784,407.450012,418.079987,91.06317747689874,-8.936822523101268,-1.6934936998613352,-2.1947859854842795,0.013386157297825108,1.0
3064,1992-02-13,417.130005,417.769989,412.070007,413.690002,229360000.0,-3.44000299999999,3.44000299999999,0.0,50.14875205898539,407.450012,418.079987,58.70183137777818,-41.298168622221816,-1.5646707002376843,-2.0687629284349605,0.012011358217161705,-1.0
3065,1992-02-14,413.690002,413.839996,411.200012,412.480011,215110000.0,-1.2099910000000023,1.2099910000000023,0.0,46.153717092093444,407.450012,418.079987,47.319010627964545,-52.68098937203545,-1.3493864959715438,-1.9248876419422771,0.007203408803270417,-1.0
3066,1992-02-18,412.480011,413.269989,406.339996,407.380005,234300000.0,-5.100006000000008,5.100006000000008,0.0,33.265540186730135,406.339996,418.079987,8.85868651858417,-91.14131348141584,-0.7585008260083441,-1.6916102787554905,-0.015633685891501492,-1.0
3067,1992-02-19,407.380005,408.700012,406.540009,408.26001,232970000.0,0.8800050000000397,0.0,0.8800050000000397,36.78033022965908,406.339996,418.079987,16.354475910586576,-83.64552408941343,-0.3571121577920735,-1.424710654562807,-0.013483438174013429,1.0
3068,1992-02-20,408.26001,413.899994,408.26001,413.899994,270650000.0,5.63998399999997,0.0,5.63998399999997,54.50134053515776,406.339996,418.079987,64.39526231323335,-35.604737686766654,-0.48847745582440893,-1.2374640148151275,0.0001932893495890653,1.0
3069,1992-02-21,413.899994,414.26001,409.72000099999997,411.429993,261650000.0,-2.470000999999968,2.470000999999968,0.0,47.73927687038907,406.339996,418.079987,43.35605538368833,-56.64394461631167,-0.3887951741594975,-1.0677302466840015,0.0008270622085388979,-1.0
3070,1992-02-24,411.459991,412.940002,410.339996,412.269989,177540000.0,0.8399959999999851,0.0,0.8399959999999851,50.165496980183256,406.339996,418.079987,50.511052350891994,-49.488947649108006,-0.37327403411813975,-0.9288390041708291,-0.003625202503509728,1.0
3071,1992-02-25,412.269989,412.269989,408.019989,410.450012,210350000.0,-1.8199769999999944,1.8199769999999944,0.0,44.94865079650776,406.339996,418.079987,35.008681011765844,-64.99131898823416,-0.21167641118984193,-0.7854064855746317,-0.007999801624134717,-1.0
3072,1992-02-26,410.480011,415.350006,410.480011,415.350006,241500000.0,4.899993999999992,0.0,4.899993999999992,58.39082626026037,406.339996,418.079987,76.74631096395217,-23.253689036047827,-0.47353903241480566,-0.7230329949426666,-0.00426725236416392,1.0
3073,1992-02-27,415.350006,415.98999,413.47000099999997,413.859985,215110000.0,-1.490021000000013,1.490021000000013,0.0,53.78304623834337,406.339996,418.079987,64.05446988843508,-35.94553011156491,-0.5544435244581223,-0.6893151008457578,0.0004108946292591398,-1.0
3074,1992-02-28,413.859985,416.070007,411.799988,412.700012,202320000.0,-1.1599729999999795,1.1599729999999795,0.0,50.22301892948266,406.339996,418.079987,54.17394272278414,-45.82605727721586,-0.5189783313358589,-0.6552477469437781,0.0005333616033094124,-1.0
3075,1992-03-02,412.679993,413.73999,411.519989,412.450012,180380000.0,-0.25,0.25,0.0,49.40970128188357,406.339996,418.079987,52.04446919933766,-47.95553080066234,-0.4653349084470051,-0.6172651792444235,0.012445399719605899,-1.0
3076,1992-03-03,412.450012,413.77999900000003,411.880005,412.850006,200890000.0,0.3999939999999924,0.0,0.3999939999999924,50.878263881646525,406.339996,418.079987,55.4515757294874,-44.548424270512605,-0.4499119770276252,-0.5837945388010638,0.011242825374936816,1.0
3077,1992-03-04,412.859985,413.269989,409.329987,409.329987,206860000.0,-3.5200189999999907,3.5200189999999907,0.0,39.29559735979194,406.339996,417.769989,26.15916737656817,-73.84083262343182,-0.15190204526561502,-0.49741604009397405,-0.011041331399487708,-1.0
3078,1992-03-05,409.329987,409.329987,405.420013,406.51001,205770000.0,-2.8199769999999944,2.8199769999999944,0.0,32.46394149161735,405.420013,416.070007,10.23471938106294,-89.76528061893706,0.3082680271434697,-0.3362792266464853,-0.011958250695641492,-1.0
3079,1992-03-06,406.51001,407.51001,403.649994,404.440002,185190000.0,-2.07000800000003,2.07000800000003,0.0,28.297171919142386,403.649994,416.070007,6.360766289053009,-93.639233710947,0.8304159525108616,-0.10294019081501586,-0.018992376862047133,-1.0
3080,1992-03-09,404.450012,405.640015,404.25,405.209991,160650000.0,0.7699890000000096,0.0,0.7699890000000096,32.040916035398524,403.649994,416.070007,12.560349171937357,-87.43965082806264,1.1686191538383355,0.1513716781156545,-0.012766526609335305,1.0
3081,1992-03-10,405.209991,409.160004,405.209991,406.890015,203000000.0,1.680024000000003,0.0,1.680024000000003,39.936100282438105,403.649994,416.070007,26.08709829852849,-73.91290170147151,1.2862565662306906,0.37834865573866183,-0.020368342067629608,1.0
3082,1992-03-11,406.880005,407.019989,402.640015,404.02999900000003,186330000.0,-2.8600159999999732,2.8600159999999732,0.0,32.515958589279805,402.640015,416.070007,10.349849798868307,-89.6501502011317,1.5919138600854126,0.6210616966080121,-0.023751960460734023,-1.0
3083,1992-03-12,404.02999900000003,404.72000099999997,401.940002,403.890015,180310000.0,-0.13998400000002675,0.13998400000002675,0.0,32.17830793860004,401.940002,416.070007,13.800511747872807,-86.19948825212718,1.8244142941870791,0.8617322161238256,-0.021347217697682108,-1.0
3084,1992-03-13,403.920013,406.690002,403.920013,405.839996,177900000.0,1.9499809999999798,0.0,1.9499809999999798,41.87902442263415,401.940002,416.070007,27.600797027318798,-72.39920297268121,1.8302276679796705,1.0554313064949947,-0.01602622331842729,1.0
3085,1992-03-16,405.850006,406.399994,403.549988,406.390015,155950000.0,0.5500190000000202,0.0,0.5500190000000202,44.46427620841435,401.940002,416.070007,31.49335757489129,-68.50664242510871,1.7700488506607144,1.1983548153281387,-0.01564730751148402,1.0
3086,1992-03-17,406.390015,409.72000099999997,406.390015,409.579987,187250000.0,3.1899720000000116,0.0,3.1899720000000116,57.203326462852516,401.940002,416.070007,54.06923069029369,-45.93076930970631,1.4482580068848279,1.2483354536394766,0.0006107541786328774,1.0
3087,1992-03-18,409.579987,410.839996,408.230011,409.149994,191720000.0,-0.4299930000000245,0.4299930000000245,0.0,55.23279200716389,401.940002,416.070007,51.02611074801465,-48.97388925198534,1.2139397445888562,1.2414563118293527,0.006494265663962384,-1.0
3088,1992-03-19,409.149994,410.570007,409.119995,409.799988,197310000.0,0.6499939999999924,0.0,0.6499939999999924,57.7701302184606,401.940002,413.77999900000003,66.38503371242379,-33.6149662875762,0.9646716160709161,1.1860993726776654,0.013252858207631002,1.0
3089,1992-03-20,409.799988,411.299988,408.52999900000003,411.299988,246210000.0,1.5,0.0,1.5,63.30774311920946,401.940002,413.77999900000003,79.05395584137361,-20.946044158626385,0.638724545396542,1.0766244072214408,0.015029237025895537,1.0
3090,1992-03-23,411.290009,411.290009,408.869995,409.910004,157050000.0,-1.38998399999997,1.38998399999997,0.0,55.5230324205006,401.940002,413.269989,70.34431725296781,-29.655682747032188,0.48695591116006653,0.9586907080091659,0.007422126099604576,-1.0
3091,1992-03-24,409.910004,411.429993,407.98999,408.880005,191610000.0,-1.029999000000032,1.029999000000032,0.0,50.24080446211616,401.940002,411.429993,73.12971108191743,-26.87028891808257,0.44466466882477107,0.8558855001722869,0.012004073984615005,-1.0
3092,1992-03-25,408.880005,409.869995,407.519989,407.519989,192650000.0,-1.3600159999999732,1.3600159999999732,0.0,43.88059278977435,401.940002,411.429993,58.79865428744873,-41.20134571255127,0.5149544058119773,0.787699281300225,0.008987530924724707,-1.0
3093,1992-03-26,407.519989,409.440002,406.75,407.859985,176720000.0,0.3399959999999851,0.0,0.3399959999999851,45.85769632163752,401.940002,411.429993,62.38133418672349,-37.618665813276515,0.5370340982570951,0.7375662446915991,0.00497730391264839,1.0
3094,1992-03-27,407.859985,407.859985,402.869995,403.5,166140000.0,-4.359984999999995,4.359984999999995,0.0,30.144048602581663,401.940002,411.429993,16.438350679152407,-83.5616493208476,0.8960180271157014,0.7692566011764197,-0.007111432105436966,-1.0
3095,1992-03-30,403.5,404.299988,402.97000099999997,403.0,133990000.0,-0.5,0.5,0.0,28.836550687251815,401.940002,411.429993,11.16964178364346,-88.83035821635654,1.2069482502714095,0.8567949309954178,-0.01606520633050368,-1.0
3096,1992-03-31,403.0,405.209991,402.22000099999997,403.690002,182360000.0,0.6900019999999927,0.0,0.6900019999999927,33.434031554044196,401.940002,411.429993,18.44048113428131,-81.5595188657187,1.3817572598633205,0.9617873967689984,-0.013344719736205102,1.0
3097,1992-04-01,403.670013,404.5,400.75,404.230011,186530000.0,0.5400089999999977,0.0,0.5400089999999977,37.10337878719313,400.75,411.429993,32.58439401598842,-67.41560598401158,1.4598917231062956,1.061408262036458,-0.013591940368724464,1.0
3098,1992-04-02,404.170013,404.630005,399.27999900000003,400.5,185210000.0,-3.7300109999999904,3.7300109999999904,0.0,25.778180073149073,399.27999900000003,411.429993,10.041165452427126,-89.95883454757288,1.8020219752413595,1.2095310046774383,-0.026258177279596673,-1.0
3099,1992-04-03,400.5,401.589996,398.209991,401.549988,188580000.0,1.0499879999999848,0.0,1.0499879999999848,32.472902618906886,398.209991,411.429993,25.264723863127834,-74.73527613687216,1.9657771531221329,1.3607802343663773,-0.020394759626310655,1.0
3100,1992-04-06,401.540009,405.929993,401.519989,405.589996,179910000.0,4.040008,0.0,4.040008,51.781809510443246,398.209991,411.429993,55.82453769674143,-44.17546230325857,1.749393510115624,1.4385028895162268,-0.00804639248622585,1.0
3101,1992-04-07,405.589996,405.75,397.97000099999997,398.059998,205210000.0,-7.529997999999978,7.529997999999978,0.0,32.064023000943365,397.97000099999997,411.429993,0.6686259546070981,-99.3313740453929,2.160609658641988,1.5829242433413793,-0.023213563151131766,-1.0
3102,1992-04-08,398.049988,398.049988,392.410004,394.5,249280000.0,-3.5599980000000073,3.5599980000000073,0.0,26.549162168511074,392.410004,411.429993,10.988418552713064,-89.01158144728694,2.742153664938826,1.814770127660869,-0.032756302386467206,-1.0
3103,1992-04-09,394.5,401.040009,394.5,400.640015,231430000.0,6.140015000000005,0.0,6.140015000000005,45.279132989978095,392.410004,411.429993,43.27032470944114,-56.729675290558866,2.676727930100867,1.9871616881488687,-0.00708794299876081,1.0
3104,1992-04-10,400.589996,405.119995,400.589996,404.290009,199530000.0,3.6499939999999924,0.0,3.6499939999999924,53.42542338599704,392.410004,411.429993,62.46063023485438,-37.53936976514562,2.3037968167082,2.050488713860735,0.003201014888337461,1.0
3105,1992-04-13,404.27999900000003,406.079987,403.899994,406.079987,143140000.0,1.7899780000000192,0.0,1.7899780000000192,57.04397255644725,392.410004,409.869995,78.29318468720861,-21.7068153127914,1.8425699578767762,2.0089049626639435,0.005920347266861636,1.0
3106,1992-04-14,406.079987,413.859985,406.079987,412.390015,231130000.0,6.310027999999988,0.0,6.310027999999988,67.3591828317947,392.410004,413.859985,93.14698693672507,-6.853013063274931,0.9568478780758483,1.7984935457463243,0.02018653681801963,1.0
3107,1992-04-15,412.390015,416.27999900000003,412.390015,416.27999900000003,229710000.0,3.8899840000000268,0.0,3.8899840000000268,72.12121432130056,392.410004,416.27999900000003,100.0,-0.0,-0.05831028562096208,1.427132779472867,0.0394007465667916,1.0
3108,1992-04-16,416.27999900000003,416.27999900000003,413.399994,416.040009,233230000.0,-0.23999000000003434,0.23999000000003434,0.0,71.37990334084655,392.410004,416.27999900000003,98.99459551625364,-1.0054044837463694,-0.833853117171202,0.9749356001440532,0.036085223342106065,-1.0
3109,1992-04-20,416.049988,416.049988,407.929993,410.179993,191980000.0,-5.860015999999973,5.860015999999973,0.0,55.3506386152341,392.410004,416.27999900000003,74.44487943964796,-25.555120560352034,-0.9645038812955136,0.5870477038561398,0.01131683977728093,-1.0
3110,1992-04-21,410.160004,411.089996,408.200012,410.26001,214460000.0,0.080016999999998,0.0,0.080016999999998,55.508055170888696,392.410004,416.27999900000003,74.78009945121478,-25.219900548785223,-1.0622572163638324,0.25718671981214525,0.030648676232973404,1.0
3111,1992-04-22,410.26001,411.299988,409.230011,409.809998,218850000.0,-0.4500120000000152,0.4500120000000152,0.0,54.26652604831783,392.410004,416.27999900000003,72.89483722137345,-27.105162778626557,-1.0908406986383739,-0.012418763877958665,0.03880861343472741,-1.0
3112,1992-04-23,409.809998,411.600006,406.859985,411.600006,235860000.0,1.7900080000000003,0.0,1.7900080000000003,58.524218270449744,392.410004,416.27999900000003,80.39382496728624,-19.60617503271375,-1.2435965927436428,-0.2586543296510956,0.027356206543672323,1.0
3113,1992-04-24,411.600006,412.480011,408.73999,409.019989,199310000.0,-2.580016999999998,2.580016999999998,0.0,50.677770707036714,392.410004,416.27999900000003,69.58520519170608,-30.414794808293916,-1.1432917736779586,-0.43558181845646826,0.011699472890016382,-1.0
3114,1992-04-27,409.02999900000003,409.600006,407.640015,408.450012,172900000.0,-0.5699769999999944,0.5699769999999944,0.0,49.00304684046472,392.410004,416.27999900000003,67.1973664007889,-32.802633599211106,-1.0062081601801083,-0.5497070868011964,0.005836350167140791,-1.0
3115,1992-04-28,408.450012,409.690002,406.329987,409.109985,189220000.0,0.6599729999999795,0.0,0.6599729999999795,51.15941689333117,392.410004,416.27999900000003,69.96223082577087,-30.03776917422912,-0.9399871278363889,-0.6277630950082349,-0.007953708578516405,1.0
3116,1992-04-29,409.109985,412.309998,409.109985,412.019989,206780000.0,2.910004000000015,0.0,2.910004000000015,59.80618177988842,394.5,416.27999900000003,80.44072453814155,-19.55927546185845,-1.1095295198424537,-0.7241163799750787,-0.010233520731799617,1.0
3117,1992-04-30,412.019989,414.950012,412.019989,414.950012,223590000.0,2.9300230000000056,0.0,2.9300230000000056,66.66302670259742,400.589996,416.27999900000003,91.52334770108067,-8.476652298919337,-1.4634516956894004,-0.8719834431179432,-0.002619933122826157,1.0
3118,1992-05-01,414.950012,415.209991,409.869995,412.52999900000003,177390000.0,-2.420012999999983,2.420012999999983,0.0,57.34073118179314,403.899994,416.27999900000003,69.7092206344021,-30.2907793655979,-1.5310141674135593,-1.0037895879770666,0.005729206787518759,-1.0
3119,1992-05-04,412.540009,417.839996,412.540009,416.910004,174540000.0,4.380004999999983,0.0,4.380004999999983,66.98301764440247,406.079987,417.839996,92.09191081401407,-7.9080891859859355,-1.9159023812439955,-1.1862121466304525,0.016209218149241478,1.0
3120,1992-05-05,416.910004,418.52999900000003,415.769989,416.839996,200550000.0,-0.07000800000002982,0.07000800000002982,0.0,66.70495306126335,406.329987,418.52999900000003,86.14753001882256,-13.852469981177434,-2.190034646994434,-1.386976646703249,0.017154286216316317,-1.0
3121,1992-05-06,416.839996,418.480011,416.399994,416.790009,199950000.0,-0.04998699999998735,0.04998699999998735,0.0,66.47759332070152,406.329987,418.52999900000003,85.73780091363818,-14.262199086361818,-2.3758654119327502,-1.5847543997491493,0.012609336550884365,-1.0
3122,1992-05-07,416.790009,416.839996,415.380005,415.850006,168980000.0,-0.9400029999999902,0.9400029999999902,0.0,61.89971539416271,406.329987,418.52999900000003,78.03286586931209,-21.967134130687914,-2.4193979324750217,-1.7516831062943239,0.016698491965388973,-1.0
3123,1992-05-08,415.869995,416.850006,414.410004,416.049988,168720000.0,0.19998199999997723,0.0,0.19998199999997723,62.533069526104626,406.329987,418.52999900000003,79.67206097830032,-20.327939021699684,-2.4418861017605877,-1.889723705387577,0.018606869327255637,1.0
3124,1992-05-11,416.049988,418.75,416.049988,418.48999,155730000.0,2.4400019999999927,0.0,2.4400019999999927,69.63847878295945,406.329987,418.75,97.90652393036929,-2.0934760696307073,-2.626321310155163,-2.0370432263410945,0.022927831986305547,1.0
3125,1992-05-12,418.48999,418.679993,414.690002,416.290009,192870000.0,-2.1999809999999798,2.1999809999999798,0.0,58.16314075177779,406.329987,418.75,80.19332991036318,-19.806670089636828,-2.565395182143334,-2.1427136175015424,0.010363623401776323,-1.0
3126,1992-05-13,416.290009,417.040009,415.859985,416.450012,175850000.0,0.16000300000001744,0.0,0.16000300000001744,58.7337882485601,406.329987,418.75,81.48159748303011,-18.518402516969893,-2.501189535613946,-2.2144088011240233,0.0036148932561061997,1.0
3127,1992-05-14,416.450012,416.519989,411.820007,413.140015,189150000.0,-3.30999700000001,3.30999700000001,0.0,44.30802962272368,406.329987,418.75,54.83108592559442,-45.16891407440558,-2.158337037214949,-2.2031944483422086,0.0014787191270422273,-1.0
